job_id,job_title,job_category,experience_level,education_required,required_skills,industry,remote_work,company_size,salary_tier,source_dataset
JOB0891,AI Business Analyst,Business,Mid (3-5 yrs),Bachelor's,Communication|Python|Data Visualization|SQL|Problem Solving,Finance,On-site,Startup (1-50),Entry (<$100k),AI Engineering (Kaggle)
JOB0892,RAG Engineer,AI Engineering,Entry (0-2 yrs),Associate's,Vector DBs|LLMs|LangChain|Statistics|Problem Solving|Communication,Manufacturing,Hybrid,Startup (1-50),Mid ($100-150k),AI Engineering (Kaggle)
JOB0893,AI Ethics Officer,Governance,Entry (0-2 yrs),Bachelor's,AI Policy|Research|Ethics Frameworks|Risk Assessment|Communication|Agile|SQL,Research,Fully Remote,Big Tech (FAANG+),Mid ($100-150k),AI Engineering (Kaggle)
JOB0894,Multimodal AI Engineer,AI Engineering,Senior (6-9 yrs),PhD,Python|Fine-tuning|Vision-Language Models|Research|Cloud,Healthcare,Hybrid,Big Tech (FAANG+),Elite (>$300k),AI Engineering (Kaggle)
JOB0895,Deep Learning Engineer,AI Engineering,Senior (6-9 yrs),Master's,Python|Neural Networks|TensorFlow|CUDA|GPU Computing|Linux|Problem Solving|Communication,Automotive,Hybrid,Mid-size (501-5000),Senior ($200-300k),AI Engineering (Kaggle)
JOB0896,AI Agent Developer,AI Engineering,Senior (6-9 yrs),Master's,Planning Systems|AutoGen|LangChain|Python|APIs|Tool Use|Cloud,Government,Hybrid,Startup (1-50),Upper-Mid ($150-200k),AI Engineering (Kaggle)
JOB0897,AI Solutions Architect,Architecture,Lead (10+ yrs),PhD,Cloud|Leadership|Python|Linux|Cloud,Technology,On-site,Big Tech (FAANG+),Elite (>$300k),AI Engineering (Kaggle)
JOB0898,AI Infrastructure Eng,Infrastructure,Senior (6-9 yrs),PhD,Distributed Systems|Networking|Cloud|CUDA|Storage|Research,Finance,On-site,Enterprise (5000+),Elite (>$300k),AI Engineering (Kaggle)
JOB0899,Deep Learning Engineer,AI Engineering,Entry (0-2 yrs),Associate's,TensorFlow|GPU Computing|Python|Problem Solving|Research|SQL,Consulting,Hybrid,SME (51-500),Mid ($100-150k),AI Engineering (Kaggle)
JOB0900,Data Engineer (AI),Data Engineering,Entry (0-2 yrs),Associate's,Feature Stores|Airflow|Spark|Python|dbt|ETL|SQL|Statistics|Communication,Education,Hybrid,Big Tech (FAANG+),Mid ($100-150k),AI Engineering (Kaggle)
JOB0901,RAG Engineer,AI Engineering,Lead (10+ yrs),Master's,LLMs|Python|Search Systems|LangChain|Embeddings|Research,Healthcare,On-site,Big Tech (FAANG+),Elite (>$300k),AI Engineering (Kaggle)
JOB0902,Senior Data Scientist,Data Science,Senior (6-9 yrs),Bachelor's,Leadership|Advanced Statistics|Deep Learning|Causal Inference|Python|Cloud,Manufacturing,Hybrid,Startup (1-50),Upper-Mid ($150-200k),AI Engineering (Kaggle)
JOB0903,AI Engineer,AI Engineering,Mid (3-5 yrs),Bachelor's,LLM Integration|Docker|Python|Cloud (AWS/GCP/Azure)|PyTorch|Statistics|Linux,Research,Fully Remote,Startup (1-50),Mid ($100-150k),AI Engineering (Kaggle)
JOB0904,AI Security Engineer,Security,Senior (6-9 yrs),Bachelor's,Cybersecurity|Risk Analysis|ML Security|Problem Solving|Communication|Research,Education,Hybrid,Enterprise (5000+),Senior ($200-300k),AI Engineering (Kaggle)
JOB0905,Multimodal AI Engineer,AI Engineering,Entry (0-2 yrs),Bootcamp/Self-taught,Python|APIs|Vision-Language Models|PyTorch|Fine-tuning|Problem Solving,Research,Fully Remote,SME (51-500),Upper-Mid ($150-200k),AI Engineering (Kaggle)
JOB0906,Robotics Engineer (AI),Robotics,Lead (10+ yrs),Bootcamp/Self-taught,ROS|Computer Vision|Control Systems|Simulation|SQL|Statistics|Cloud,Media,Fully Remote,Startup (1-50),Mid ($100-150k),AI Engineering (Kaggle)
JOB0907,LLM Engineer,AI Engineering,Mid (3-5 yrs),Bachelor's,Fine-tuning|Vector DBs|Python|LLM APIs|Prompt Engineering|RAG|SQL|Research,Government,Hybrid,Enterprise (5000+),Upper-Mid ($150-200k),AI Engineering (Kaggle)
JOB0908,Prompt Engineer,AI Engineering,Senior (6-9 yrs),Associate's,LLM APIs|Documentation|NLP|Prompt Design|Git|Problem Solving,Retail,Fully Remote,Startup (1-50),Mid ($100-150k),AI Engineering (Kaggle)
JOB0909,AI Product Manager,Product,Senior (6-9 yrs),Master's,Product Strategy|Agile|Stakeholder Mgmt|Data Analysis|AI Literacy|Communication,Research,Hybrid,Mid-size (501-5000),Upper-Mid ($150-200k),AI Engineering (Kaggle)
JOB0910,NLP Engineer,AI Engineering,Senior (6-9 yrs),Master's,Transformers|BERT|Python|Text Processing|LLMs|Hugging Face|Agile,Automotive,Fully Remote,Big Tech (FAANG+),Elite (>$300k),AI Engineering (Kaggle)
JOB0911,Multimodal AI Engineer,AI Engineering,Lead (10+ yrs),Bachelor's,PyTorch|APIs|Fine-tuning|Vision-Language Models|Problem Solving|Agile|Research,Manufacturing,Fully Remote,Enterprise (5000+),Senior ($200-300k),AI Engineering (Kaggle)
JOB0912,AI Compliance Manager,Governance,Senior (6-9 yrs),Master's,Legal Knowledge|Auditing|Documentation|Risk Management|Cloud,Automotive,Fully Remote,SME (51-500),Mid ($100-150k),AI Engineering (Kaggle)
JOB0913,AI Engineer,AI Engineering,Senior (6-9 yrs),Associate's,PyTorch|LLM Integration|Docker|Problem Solving|Cloud,Government,Hybrid,Mid-size (501-5000),Entry (<$100k),AI Engineering (Kaggle)
JOB0914,Senior Data Scientist,Data Science,Entry (0-2 yrs),PhD,Python|Causal Inference|Advanced Statistics|Leadership|Deep Learning|Git|Agile,Manufacturing,Fully Remote,Mid-size (501-5000),Upper-Mid ($150-200k),AI Engineering (Kaggle)
JOB0915,AI Compliance Manager,Governance,Entry (0-2 yrs),Bachelor's,Auditing|Documentation|EU AI Act|Legal Knowledge|Git,Manufacturing,Fully Remote,SME (51-500),Entry (<$100k),AI Engineering (Kaggle)
JOB0916,Data Engineer (AI),Data Engineering,Lead (10+ yrs),Associate's,ETL|Feature Stores|Airflow|Python|dbt|Communication|Linux,Consulting,Fully Remote,SME (51-500),Upper-Mid ($150-200k),AI Engineering (Kaggle)
JOB0917,Senior Data Scientist,Data Science,Lead (10+ yrs),Bootcamp/Self-taught,Leadership|Causal Inference|ML|Python|Deep Learning|Advanced Statistics|Git,Retail,Fully Remote,Enterprise (5000+),Upper-Mid ($150-200k),AI Engineering (Kaggle)
JOB0918,AI Solutions Architect,Architecture,Entry (0-2 yrs),PhD,System Design|Enterprise Architecture|Cloud|Linux|Problem Solving,Finance,Hybrid,Startup (1-50),Upper-Mid ($150-200k),AI Engineering (Kaggle)
JOB0919,RAG Engineer,AI Engineering,Entry (0-2 yrs),Master's,Embeddings|Vector DBs|Python|Git,Automotive,Hybrid,SME (51-500),Mid ($100-150k),AI Engineering (Kaggle)
JOB0920,AI Engineer,AI Engineering,Lead (10+ yrs),Master's,Docker|Cloud (AWS/GCP/Azure)|PyTorch|Python|Linux,Healthcare,On-site,SME (51-500),Entry (<$100k),AI Engineering (Kaggle)
JOB0921,RAG Engineer,AI Engineering,Entry (0-2 yrs),PhD,LLMs|Vector DBs|Search Systems|Python|Cloud|Git,Media,Hybrid,SME (51-500),Mid ($100-150k),AI Engineering (Kaggle)
JOB0922,ML Engineer,AI Engineering,Lead (10+ yrs),Associate's,PyTorch|MLOps|Python|Kubernetes|Research,Finance,On-site,SME (51-500),Upper-Mid ($150-200k),AI Engineering (Kaggle)
JOB0923,Robotics Engineer (AI),Robotics,Entry (0-2 yrs),Bootcamp/Self-taught,Control Systems|C++|Computer Vision|Python|ROS|Research|Agile,Healthcare,On-site,SME (51-500),Mid ($100-150k),AI Engineering (Kaggle)
JOB0924,AI Research Scientist,Research,Entry (0-2 yrs),Associate's,Mathematics|Publishing|PyTorch|Research|Python|Statistics,Government,On-site,Startup (1-50),Mid ($100-150k),AI Engineering (Kaggle)
JOB0925,AI Agent Developer,AI Engineering,Mid (3-5 yrs),Bootcamp/Self-taught,APIs|Python|Planning Systems|Cloud|Research,Retail,On-site,Enterprise (5000+),Senior ($200-300k),AI Engineering (Kaggle)
JOB0926,AI Compliance Manager,Governance,Senior (6-9 yrs),Master's,Legal Knowledge|Risk Management|Auditing|SQL|Leadership|Agile,Consulting,Hybrid,Big Tech (FAANG+),Senior ($200-300k),AI Engineering (Kaggle)
JOB0927,Generative AI Engineer,AI Engineering,Entry (0-2 yrs),PhD,GenAI APIs|Python|Fine-tuning|Cloud,Research,Hybrid,Enterprise (5000+),Mid ($100-150k),AI Engineering (Kaggle)
JOB0928,AI Engineer,AI Engineering,Lead (10+ yrs),Associate's,PyTorch|Docker|LLM Integration|Python|Research,Technology,Fully Remote,Startup (1-50),Entry (<$100k),AI Engineering (Kaggle)
JOB0929,RAG Engineer,AI Engineering,Mid (3-5 yrs),Bachelor's,Search Systems|Vector DBs|Embeddings|LLMs|Research|Leadership,Energy,Hybrid,Startup (1-50),Upper-Mid ($150-200k),AI Engineering (Kaggle)
JOB0930,Prompt Engineer,AI Engineering,Mid (3-5 yrs),Bachelor's,NLP|Documentation|Prompt Design|LLM APIs|Problem Solving|Leadership,Media,Hybrid,Enterprise (5000+),Upper-Mid ($150-200k),AI Engineering (Kaggle)
JOB0931,AI Agent Developer,AI Engineering,Mid (3-5 yrs),Bachelor's,AutoGen|APIs|LangChain|Python|Tool Use|Planning Systems|Git,Healthcare,On-site,Mid-size (501-5000),Upper-Mid ($150-200k),AI Engineering (Kaggle)
JOB0932,LLM Engineer,AI Engineering,Lead (10+ yrs),PhD,Python|LLM APIs|RAG|Research|Cloud|Agile,Retail,Hybrid,Mid-size (501-5000),Senior ($200-300k),AI Engineering (Kaggle)
JOB0933,MLOps Engineer,ML Operations,Mid (3-5 yrs),Bootcamp/Self-taught,Docker|Cloud|Python|Cloud,Automotive,Hybrid,Enterprise (5000+),Senior ($200-300k),AI Engineering (Kaggle)
JOB0934,AI Business Analyst,Business,Mid (3-5 yrs),Bootcamp/Self-taught,Communication|Business Analysis|SQL|Python|Data Visualization|Communication|SQL,Research,Hybrid,Big Tech (FAANG+),Mid ($100-150k),AI Engineering (Kaggle)
JOB0935,AI Research Scientist,Research,Mid (3-5 yrs),Bootcamp/Self-taught,Mathematics|Research|Publishing|Deep Learning|PyTorch|Agile|Cloud,Consulting,Hybrid,Enterprise (5000+),Upper-Mid ($150-200k),AI Engineering (Kaggle)
JOB0936,Generative AI Engineer,AI Engineering,Senior (6-9 yrs),Bachelor's,Diffusion Models|LLMs|GenAI APIs|Communication|Agile|Leadership,Energy,Hybrid,Mid-size (501-5000),Senior ($200-300k),AI Engineering (Kaggle)
JOB0937,AI Compliance Manager,Governance,Mid (3-5 yrs),Master's,Legal Knowledge|Risk Management|Documentation|Auditing|EU AI Act|Leadership|Problem Solving|Agile,Finance,On-site,SME (51-500),Entry (<$100k),AI Engineering (Kaggle)
JOB0938,ML Engineer,AI Engineering,Lead (10+ yrs),Bachelor's,PyTorch|TensorFlow|MLOps|SQL|Kubernetes|Problem Solving|Linux,Healthcare,On-site,Startup (1-50),Senior ($200-300k),AI Engineering (Kaggle)
JOB0939,Senior ML Engineer,AI Engineering,Mid (3-5 yrs),Associate's,Distributed Systems|System Design|Python|MLOps|Communication,Research,Fully Remote,Big Tech (FAANG+),Senior ($200-300k),AI Engineering (Kaggle)
JOB0940,Deep Learning Engineer,AI Engineering,Senior (6-9 yrs),Bootcamp/Self-taught,GPU Computing|CUDA|PyTorch|Agile,Research,Hybrid,Big Tech (FAANG+),Senior ($200-300k),AI Engineering (Kaggle)
JOB0941,Senior ML Engineer,AI Engineering,Senior (6-9 yrs),Bachelor's,PyTorch|MLOps|Distributed Systems|System Design|Linux|SQL|Communication,Automotive,Hybrid,Big Tech (FAANG+),Elite (>$300k),AI Engineering (Kaggle)
JOB0942,NLP Engineer,AI Engineering,Lead (10+ yrs),Associate's,Python|Hugging Face|BERT|Linux|Agile|Cloud,Energy,Fully Remote,Big Tech (FAANG+),Elite (>$300k),AI Engineering (Kaggle)
JOB0943,AI Solutions Architect,Architecture,Lead (10+ yrs),PhD,Cloud|ML|System Design|Python|Leadership|Statistics|SQL|Linux,Healthcare,Fully Remote,Startup (1-50),Senior ($200-300k),AI Engineering (Kaggle)
JOB0944,Generative AI Engineer,AI Engineering,Mid (3-5 yrs),Master's,Python|GenAI APIs|Deployment|Diffusion Models|Cloud|Git,Automotive,On-site,SME (51-500),Upper-Mid ($150-200k),AI Engineering (Kaggle)
JOB0945,Senior ML Engineer,AI Engineering,Lead (10+ yrs),PhD,MLOps|PyTorch|Distributed Systems|System Design|LLM Fine-tuning|Python|SQL,Healthcare,Hybrid,Enterprise (5000+),Elite (>$300k),AI Engineering (Kaggle)
JOB0946,Generative AI Engineer,AI Engineering,Senior (6-9 yrs),Bootcamp/Self-taught,Fine-tuning|GenAI APIs|Python|Diffusion Models|Agile|Research|Git,Energy,Fully Remote,Big Tech (FAANG+),Mid ($100-150k),AI Engineering (Kaggle)
JOB0947,AI Research Scientist,Research,Entry (0-2 yrs),PhD,Publishing|Mathematics|Deep Learning|Research|Python|Research|Statistics,Retail,Hybrid,Mid-size (501-5000),Mid ($100-150k),AI Engineering (Kaggle)
JOB0948,ML Engineer,AI Engineering,Mid (3-5 yrs),Associate's,SQL|MLOps|PyTorch|Kubernetes|Git|Linux|Leadership,Manufacturing,Hybrid,Mid-size (501-5000),Mid ($100-150k),AI Engineering (Kaggle)
JOB0949,MLOps Engineer,ML Operations,Mid (3-5 yrs),Master's,CI/CD|MLflow|Python|Kubernetes|Linux,Finance,On-site,Big Tech (FAANG+),Upper-Mid ($150-200k),AI Engineering (Kaggle)
JOB0950,Data Engineer (AI),Data Engineering,Entry (0-2 yrs),Bachelor's,SQL|Feature Stores|Python|Spark|ETL|dbt|Git|Agile,Research,Hybrid,Enterprise (5000+),Mid ($100-150k),AI Engineering (Kaggle)
JOB0951,AI Research Scientist,Research,Lead (10+ yrs),Bootcamp/Self-taught,Mathematics|Deep Learning|PyTorch|Python|Statistics,Retail,On-site,SME (51-500),Senior ($200-300k),AI Engineering (Kaggle)
JOB0952,AI Business Analyst,Business,Mid (3-5 yrs),Bachelor's,Python|Business Analysis|Communication|Research|SQL,Retail,Hybrid,SME (51-500),Entry (<$100k),AI Engineering (Kaggle)
JOB0953,AI Solutions Architect,Architecture,Entry (0-2 yrs),PhD,System Design|Leadership|ML|Enterprise Architecture|Cloud|Agile|Linux,Government,Hybrid,SME (51-500),Senior ($200-300k),AI Engineering (Kaggle)
JOB0954,NLP Engineer,AI Engineering,Lead (10+ yrs),Bootcamp/Self-taught,BERT|Hugging Face|Transformers|Python|Git|Cloud,Manufacturing,Hybrid,SME (51-500),Upper-Mid ($150-200k),AI Engineering (Kaggle)
JOB0955,AI Research Scientist,Research,Senior (6-9 yrs),Bachelor's,Python|PyTorch|Research|Mathematics|Problem Solving|Cloud|Communication,Government,On-site,Big Tech (FAANG+),Senior ($200-300k),AI Engineering (Kaggle)
JOB0956,Generative AI Engineer,AI Engineering,Entry (0-2 yrs),Bootcamp/Self-taught,LLMs|Deployment|Python|Fine-tuning|GenAI APIs|Communication,Automotive,Fully Remote,SME (51-500),Mid ($100-150k),AI Engineering (Kaggle)
JOB0957,Robotics Engineer (AI),Robotics,Entry (0-2 yrs),Bachelor's,Python|ROS|C++|Agile|Leadership|Git,Research,Hybrid,SME (51-500),Mid ($100-150k),AI Engineering (Kaggle)
JOB0958,MLOps Engineer,ML Operations,Entry (0-2 yrs),Associate's,Python|CI/CD|Docker|MLflow|Cloud|Monitoring|Kubernetes|Linux|Leadership,Education,Hybrid,Startup (1-50),Mid ($100-150k),AI Engineering (Kaggle)
JOB0959,LLM Engineer,AI Engineering,Lead (10+ yrs),PhD,Vector DBs|LLM APIs|Prompt Engineering|RAG|Python|Fine-tuning|Linux|Cloud|Problem Solving,Healthcare,On-site,Mid-size (501-5000),Elite (>$300k),AI Engineering (Kaggle)
JOB0960,Computer Vision Engineer,AI Engineering,Entry (0-2 yrs),PhD,CNNs|Image Processing|CUDA|Cloud,Energy,Hybrid,SME (51-500),Mid ($100-150k),AI Engineering (Kaggle)
JOB0961,AI Security Engineer,Security,Entry (0-2 yrs),Bachelor's,Red Teaming|Cybersecurity|Python|Risk Analysis|SQL|Problem Solving|Leadership,Manufacturing,Fully Remote,Startup (1-50),Mid ($100-150k),AI Engineering (Kaggle)
JOB0962,AI Engineer,AI Engineering,Senior (6-9 yrs),Master's,Docker|Python|LLM Integration|Linux|Cloud|Problem Solving,Consulting,Fully Remote,Startup (1-50),Mid ($100-150k),AI Engineering (Kaggle)
JOB0963,AI Research Scientist,Research,Mid (3-5 yrs),Master's,Mathematics|Publishing|Deep Learning|Research|Communication,Education,Hybrid,Enterprise (5000+),Upper-Mid ($150-200k),AI Engineering (Kaggle)
JOB0964,AI Compliance Manager,Governance,Lead (10+ yrs),Bootcamp/Self-taught,Documentation|EU AI Act|Legal Knowledge|Auditing|Risk Management|Leadership,Healthcare,On-site,SME (51-500),Mid ($100-150k),AI Engineering (Kaggle)
JOB0965,Generative AI Engineer,AI Engineering,Mid (3-5 yrs),Bootcamp/Self-taught,LLMs|Diffusion Models|Fine-tuning|SQL|Cloud|Research,Education,Hybrid,Mid-size (501-5000),Upper-Mid ($150-200k),AI Engineering (Kaggle)
JOB0966,AI Research Scientist,Research,Entry (0-2 yrs),PhD,Deep Learning|Mathematics|Publishing|PyTorch|Research,Media,Hybrid,Big Tech (FAANG+),Senior ($200-300k),AI Engineering (Kaggle)
JOB0967,Robotics Engineer (AI),Robotics,Lead (10+ yrs),Master's,Simulation|Computer Vision|Control Systems|Python|Cloud|Leadership|Problem Solving,Healthcare,Hybrid,Mid-size (501-5000),Senior ($200-300k),AI Engineering (Kaggle)
JOB0968,RAG Engineer,AI Engineering,Mid (3-5 yrs),PhD,LangChain|Embeddings|Python|Vector DBs|LLMs|Problem Solving,Energy,On-site,Big Tech (FAANG+),Senior ($200-300k),AI Engineering (Kaggle)
JOB0969,MLOps Engineer,ML Operations,Lead (10+ yrs),Bootcamp/Self-taught,Cloud|MLflow|CI/CD|Docker|Monitoring|Kubernetes|Python|Statistics|Agile|Cloud,Retail,On-site,Enterprise (5000+),Senior ($200-300k),AI Engineering (Kaggle)
JOB0970,Prompt Engineer,AI Engineering,Senior (6-9 yrs),Bootcamp/Self-taught,NLP|Testing|Prompt Design|LLM APIs|Problem Solving|Leadership,Technology,Hybrid,SME (51-500),Mid ($100-150k),AI Engineering (Kaggle)
JOB0971,AI Engineer,AI Engineering,Entry (0-2 yrs),Bachelor's,Python|PyTorch|LLM Integration|Cloud (AWS/GCP/Azure)|Problem Solving|SQL|Leadership,Media,On-site,SME (51-500),Entry (<$100k),AI Engineering (Kaggle)
JOB0972,Robotics Engineer (AI),Robotics,Mid (3-5 yrs),Bachelor's,Control Systems|Simulation|Computer Vision|Python|Git|Leadership|Statistics,Government,Fully Remote,Big Tech (FAANG+),Upper-Mid ($150-200k),AI Engineering (Kaggle)
JOB0973,ML Engineer,AI Engineering,Entry (0-2 yrs),PhD,Kubernetes|SQL|TensorFlow|Communication|SQL|Statistics,Government,Hybrid,SME (51-500),Senior ($200-300k),AI Engineering (Kaggle)
JOB0974,Multimodal AI Engineer,AI Engineering,Lead (10+ yrs),Associate's,Python|Fine-tuning|PyTorch|Vision-Language Models|Cloud,Consulting,Fully Remote,Enterprise (5000+),Senior ($200-300k),AI Engineering (Kaggle)
JOB0975,Data Scientist,Data Science,Senior (6-9 yrs),PhD,Data Visualization|ML Algorithms|Python|Statistics|Agile|Statistics,Government,Hybrid,SME (51-500),Senior ($200-300k),AI Engineering (Kaggle)
JOB0976,LLM Engineer,AI Engineering,Entry (0-2 yrs),PhD,RAG|LLM APIs|Fine-tuning|Prompt Engineering|Python|Vector DBs|Git,Energy,On-site,SME (51-500),Upper-Mid ($150-200k),AI Engineering (Kaggle)
JOB0977,Computer Vision Engineer,AI Engineering,Lead (10+ yrs),Bootcamp/Self-taught,PyTorch|Image Processing|OpenCV|CUDA|CNNs|Linux|Git,Automotive,Hybrid,Mid-size (501-5000),Senior ($200-300k),AI Engineering (Kaggle)
JOB0978,Generative AI Engineer,AI Engineering,Entry (0-2 yrs),Master's,Python|GenAI APIs|Diffusion Models|Linux,Finance,Fully Remote,SME (51-500),Mid ($100-150k),AI Engineering (Kaggle)
JOB0979,Senior Data Scientist,Data Science,Mid (3-5 yrs),Bootcamp/Self-taught,Deep Learning|Causal Inference|Leadership|ML|Advanced Statistics|Linux,Energy,Hybrid,Enterprise (5000+),Upper-Mid ($150-200k),AI Engineering (Kaggle)
JOB0980,LLM Engineer,AI Engineering,Senior (6-9 yrs),Bootcamp/Self-taught,Python|Vector DBs|Fine-tuning|Prompt Engineering|RAG|LLM APIs|Problem Solving|Git,Retail,Hybrid,Big Tech (FAANG+),Elite (>$300k),AI Engineering (Kaggle)
JOB0981,AI Compliance Manager,Governance,Lead (10+ yrs),Associate's,Legal Knowledge|EU AI Act|Risk Management|Agile|Research|Communication,Retail,Hybrid,Mid-size (501-5000),Senior ($200-300k),AI Engineering (Kaggle)
JOB0982,AI Engineer,AI Engineering,Entry (0-2 yrs),Associate's,LLM Integration|Docker|Cloud (AWS/GCP/Azure)|Problem Solving|Linux|Cloud,Technology,Hybrid,SME (51-500),Entry (<$100k),AI Engineering (Kaggle)
JOB0983,AI Research Scientist,Research,Lead (10+ yrs),Master's,PyTorch|Research|Python|Publishing|Deep Learning|Mathematics|Agile|Cloud,Manufacturing,Fully Remote,Big Tech (FAANG+),Elite (>$300k),AI Engineering (Kaggle)
JOB0984,ML Engineer,AI Engineering,Entry (0-2 yrs),PhD,TensorFlow|SQL|MLOps|PyTorch|Research,Education,Fully Remote,Big Tech (FAANG+),Senior ($200-300k),AI Engineering (Kaggle)
JOB0985,NLP Engineer,AI Engineering,Mid (3-5 yrs),Associate's,Text Processing|LLMs|BERT|Transformers|Python|Hugging Face|SQL|Git|Problem Solving,Media,Hybrid,Enterprise (5000+),Senior ($200-300k),AI Engineering (Kaggle)
JOB0986,AI Infrastructure Eng,Infrastructure,Entry (0-2 yrs),Bachelor's,CUDA|Kubernetes|Networking|Storage|Distributed Systems|Leadership|Problem Solving|Agile,Energy,Fully Remote,SME (51-500),Mid ($100-150k),AI Engineering (Kaggle)
JOB0987,AI Research Scientist,Research,Lead (10+ yrs),PhD,Mathematics|Python|Publishing|Deep Learning|Git,Education,Fully Remote,Mid-size (501-5000),Senior ($200-300k),AI Engineering (Kaggle)
JOB0988,Senior ML Engineer,AI Engineering,Mid (3-5 yrs),Associate's,MLOps|Python|System Design|Leadership|Agile|Problem Solving,Manufacturing,Fully Remote,Mid-size (501-5000),Senior ($200-300k),AI Engineering (Kaggle)
